Thread,CreationDate,QuestionCount,Post
gaming,2021-08-23,61,0
gaming,2021-08-30,48,0
gaming,2021-09-06,54,0
gaming,2021-09-13,54,0
gaming,2021-09-20,45,0
gaming,2021-09-27,44,0
gaming,2021-10-04,45,0
gaming,2021-10-11,53,0
gaming,2021-10-18,52,0
gaming,2021-10-25,65,0
gaming,2021-11-01,50,0
gaming,2021-11-08,62,0
gaming,2021-11-15,55,0
gaming,2021-11-22,62,0
gaming,2021-11-29,52,0
gaming,2021-12-06,56,0
gaming,2021-12-13,44,0
gaming,2021-12-20,59,0
gaming,2021-12-27,50,0
gaming,2022-01-03,56,0
gaming,2022-01-10,62,0
gaming,2022-01-17,52,0
gaming,2022-01-24,47,0
gaming,2022-01-31,56,0
gaming,2022-02-07,54,0
gaming,2022-02-14,49,0
gaming,2022-02-21,53,0
gaming,2022-02-28,63,0
gaming,2022-03-07,48,0
gaming,2022-03-14,46,0
gaming,2022-03-21,57,0
gaming,2022-03-28,37,0
gaming,2022-04-04,54,0
gaming,2022-04-11,35,0
gaming,2022-04-18,38,0
gaming,2022-04-25,37,0
gaming,2022-05-02,39,0
gaming,2022-05-09,44,0
gaming,2022-05-16,23,0
gaming,2022-05-23,23,0
gaming,2022-05-30,33,0
gaming,2022-06-06,37,0
gaming,2022-06-13,40,0
gaming,2022-06-20,30,0
gaming,2022-06-27,23,0
gaming,2022-07-04,28,0
gaming,2022-07-11,33,0
gaming,2022-07-18,27,0
gaming,2022-07-25,48,0
gaming,2022-08-01,39,0
gaming,2022-08-08,45,0
gaming,2022-08-15,51,0
gaming,2022-08-22,48,0
gaming,2022-08-29,45,0
gaming,2022-09-05,54,0
gaming,2022-09-12,54,0
gaming,2022-09-19,42,0
gaming,2022-09-26,41,0
gaming,2022-10-03,46,0
gaming,2022-10-10,39,0
gaming,2022-10-17,37,0
gaming,2022-10-24,34,0
gaming,2022-10-31,38,0
gaming,2022-11-07,39,0
gaming,2022-11-14,24,0
gaming,2022-11-21,40,0
gaming,2022-11-28,42,0
gaming,2022-12-05,36,1
gaming,2022-12-12,44,1
gaming,2022-12-19,42,1
gaming,2022-12-26,41,1
gaming,2023-01-02,37,1
gaming,2023-01-09,43,1
gaming,2023-01-16,29,1
gaming,2023-01-23,36,1
gaming,2023-01-30,36,1
gaming,2023-02-06,28,1
gaming,2023-02-13,30,1
gaming,2023-02-20,38,1
gaming,2023-02-27,24,1
gaming,2023-03-06,31,1
gaming,2023-03-13,34,1
gaming,2023-03-20,26,1
gaming,2023-03-27,23,1
gaming,2023-04-03,36,1
gaming,2023-04-10,49,1
gaming,2023-04-17,46,1
gaming,2023-04-24,25,1
gaming,2023-05-01,25,1
gaming,2023-05-08,26,1
gaming,2023-05-15,35,1
gaming,2023-05-22,36,1
gaming,2023-05-29,24,1
gaming,2023-06-05,30,1
gaming,2023-06-12,32,1
gaming,2023-06-19,31,1
gaming,2023-06-26,36,1
gaming,2023-07-03,25,1
gaming,2023-07-10,28,1
gaming,2023-07-17,32,1
gaming,2023-07-24,65,1
gaming,2023-07-31,28,1
gaming,2023-08-07,34,1
gaming,2023-08-14,39,1
gaming,2023-08-21,29,1
gaming,2023-08-28,19,1
gaming,2023-09-04,32,1
gaming,2023-09-11,43,1
gaming,2023-09-18,27,1
gaming,2023-09-25,47,1
gaming,2023-10-02,35,1
gaming,2023-10-09,36,1
gaming,2023-10-16,30,1
gaming,2023-10-23,36,1
gaming,2023-10-30,25,1
gaming,2023-11-06,17,1
gaming,2023-11-13,29,1
gaming,2023-11-20,34,1
gaming,2023-11-27,29,1
gaming,2023-12-04,28,1
gaming,2023-12-11,30,1
gaming,2023-12-18,40,1
gaming,2023-12-25,34,1
gaming,2024-01-01,45,1
gaming,2024-01-08,29,1
gaming,2024-01-15,19,1
gaming,2024-01-22,35,1
gaming,2024-01-29,20,1
gaming,2024-02-05,26,1
gaming,2024-02-12,37,1
gaming,2024-02-19,24,1
gaming,2024-02-26,37,1
gaming,2024-03-04,24,1
gaming,2024-03-11,29,1
gaming,2024-03-18,27,1
gaming,2024-03-25,23,1
gaming,2024-04-01,29,1
hermeneutics,2021-01-11,20,0
hermeneutics,2021-01-18,60,0
hermeneutics,2021-01-25,52,0
hermeneutics,2021-02-01,52,0
hermeneutics,2021-02-08,60,0
hermeneutics,2021-02-15,55,0
hermeneutics,2021-02-22,52,0
hermeneutics,2021-03-01,51,0
hermeneutics,2021-03-08,66,0
hermeneutics,2021-03-15,78,0
hermeneutics,2021-03-22,65,0
hermeneutics,2021-03-29,79,0
hermeneutics,2021-04-05,57,0
hermeneutics,2021-04-12,51,0
hermeneutics,2021-04-19,69,0
hermeneutics,2021-04-26,63,0
hermeneutics,2021-05-03,67,0
hermeneutics,2021-05-10,70,0
hermeneutics,2021-05-17,72,0
hermeneutics,2021-05-24,52,0
hermeneutics,2021-05-31,51,0
hermeneutics,2021-06-07,50,0
hermeneutics,2021-06-14,40,0
hermeneutics,2021-06-21,57,0
hermeneutics,2021-06-28,54,0
hermeneutics,2021-07-05,40,0
hermeneutics,2021-07-12,55,0
hermeneutics,2021-07-19,38,0
hermeneutics,2021-07-26,57,0
hermeneutics,2021-08-02,54,0
hermeneutics,2021-08-09,51,0
hermeneutics,2021-08-16,46,0
hermeneutics,2021-08-23,50,0
hermeneutics,2021-08-30,48,0
hermeneutics,2021-09-06,35,0
hermeneutics,2021-09-13,57,0
hermeneutics,2021-09-20,54,0
hermeneutics,2021-09-27,56,0
hermeneutics,2021-10-04,54,0
hermeneutics,2021-10-11,55,0
hermeneutics,2021-10-18,56,0
hermeneutics,2021-10-25,61,0
hermeneutics,2021-11-01,57,0
hermeneutics,2021-11-08,51,0
hermeneutics,2021-11-15,32,0
hermeneutics,2021-11-22,35,0
hermeneutics,2021-11-29,34,0
hermeneutics,2021-12-06,23,0
hermeneutics,2021-12-13,29,0
hermeneutics,2021-12-20,24,0
hermeneutics,2021-12-27,22,0
hermeneutics,2022-01-03,34,0
hermeneutics,2022-01-10,48,0
hermeneutics,2022-01-17,46,0
hermeneutics,2022-01-24,64,0
hermeneutics,2022-01-31,47,0
hermeneutics,2022-02-07,51,0
hermeneutics,2022-02-14,38,0
hermeneutics,2022-02-21,46,0
hermeneutics,2022-02-28,27,0
hermeneutics,2022-03-07,30,0
hermeneutics,2022-03-14,31,0
hermeneutics,2022-03-21,29,0
hermeneutics,2022-03-28,32,0
hermeneutics,2022-04-04,24,0
hermeneutics,2022-04-11,41,0
hermeneutics,2022-04-18,29,0
hermeneutics,2022-04-25,34,0
hermeneutics,2022-05-02,37,0
hermeneutics,2022-05-09,22,0
hermeneutics,2022-05-16,30,0
hermeneutics,2022-05-23,27,0
hermeneutics,2022-05-30,27,0
hermeneutics,2022-06-06,30,0
hermeneutics,2022-06-13,43,0
hermeneutics,2022-06-20,26,0
hermeneutics,2022-06-27,18,0
hermeneutics,2022-07-04,21,0
hermeneutics,2022-07-11,21,0
hermeneutics,2022-07-18,24,0
hermeneutics,2022-07-25,21,0
hermeneutics,2022-08-01,24,0
hermeneutics,2022-08-08,21,0
hermeneutics,2022-08-15,24,0
hermeneutics,2022-08-22,24,0
hermeneutics,2022-08-29,32,0
hermeneutics,2022-09-05,21,0
hermeneutics,2022-09-12,20,0
hermeneutics,2022-09-19,25,0
hermeneutics,2022-09-26,20,0
hermeneutics,2022-10-03,30,0
hermeneutics,2022-10-10,25,0
hermeneutics,2022-10-17,24,0
hermeneutics,2022-10-24,31,0
hermeneutics,2022-10-31,9,0
hermeneutics,2022-11-07,18,0
hermeneutics,2022-11-14,25,0
hermeneutics,2022-11-21,24,0
hermeneutics,2022-11-28,20,0
hermeneutics,2022-12-05,26,1
hermeneutics,2022-12-12,30,1
hermeneutics,2022-12-19,22,1
hermeneutics,2022-12-26,11,1
hermeneutics,2023-01-02,26,1
hermeneutics,2023-01-09,34,1
hermeneutics,2023-01-16,24,1
hermeneutics,2023-01-23,19,1
hermeneutics,2023-01-30,21,1
hermeneutics,2023-02-06,29,1
hermeneutics,2023-02-13,37,1
hermeneutics,2023-02-20,28,1
hermeneutics,2023-02-27,28,1
hermeneutics,2023-03-06,32,1
hermeneutics,2023-03-13,27,1
hermeneutics,2023-03-20,40,1
hermeneutics,2023-03-27,26,1
hermeneutics,2023-04-03,33,1
hermeneutics,2023-04-10,29,1
hermeneutics,2023-04-17,26,1
hermeneutics,2023-04-24,23,1
hermeneutics,2023-05-01,21,1
hermeneutics,2023-05-08,20,1
hermeneutics,2023-05-15,16,1
hermeneutics,2023-05-22,22,1
hermeneutics,2023-05-29,18,1
hermeneutics,2023-06-05,21,1
hermeneutics,2023-06-12,21,1
hermeneutics,2023-06-19,17,1
hermeneutics,2023-06-26,25,1
hermeneutics,2023-07-03,22,1
hermeneutics,2023-07-10,27,1
hermeneutics,2023-07-17,17,1
hermeneutics,2023-07-24,24,1
hermeneutics,2023-07-31,26,1
hermeneutics,2023-08-07,26,1
hermeneutics,2023-08-14,14,1
hermeneutics,2023-08-21,23,1
hermeneutics,2023-08-28,17,1
hermeneutics,2023-09-04,19,1
hermeneutics,2023-09-11,16,1
hermeneutics,2023-09-18,17,1
hermeneutics,2023-09-25,13,1
hermeneutics,2023-10-02,21,1
hermeneutics,2023-10-09,22,1
hermeneutics,2023-10-16,23,1
hermeneutics,2023-10-23,23,1
hermeneutics,2023-10-30,28,1
hermeneutics,2023-11-06,19,1
hermeneutics,2023-11-13,27,1
hermeneutics,2023-11-20,24,1
hermeneutics,2023-11-27,42,1
hermeneutics,2023-12-04,22,1
hermeneutics,2023-12-11,28,1
hermeneutics,2023-12-18,36,1
hermeneutics,2023-12-25,33,1
hermeneutics,2024-01-01,29,1
hermeneutics,2024-01-08,39,1
hermeneutics,2024-01-15,43,1
hermeneutics,2024-01-22,56,1
hermeneutics,2024-01-29,54,1
hermeneutics,2024-02-05,38,1
hermeneutics,2024-02-12,28,1
hermeneutics,2024-02-19,36,1
hermeneutics,2024-02-26,40,1
hermeneutics,2024-03-04,40,1
hermeneutics,2024-03-11,25,1
hermeneutics,2024-03-18,33,1
hermeneutics,2024-03-25,36,1
hermeneutics,2024-04-01,30,1
judaism,2021-01-11,9,0
judaism,2021-01-18,30,0
judaism,2021-01-25,40,0
judaism,2021-02-01,36,0
judaism,2021-02-08,36,0
judaism,2021-02-15,74,0
judaism,2021-02-22,79,0
judaism,2021-03-01,71,0
judaism,2021-03-08,65,0
judaism,2021-03-15,69,0
judaism,2021-03-22,47,0
judaism,2021-03-29,54,0
judaism,2021-04-05,51,0
judaism,2021-04-12,64,0
judaism,2021-04-19,51,0
judaism,2021-04-26,46,0
judaism,2021-05-03,28,0
judaism,2021-05-10,39,0
judaism,2021-05-17,30,0
judaism,2021-05-24,33,0
judaism,2021-05-31,35,0
judaism,2021-06-07,31,0
judaism,2021-06-14,33,0
judaism,2021-06-21,22,0
judaism,2021-06-28,60,0
judaism,2021-07-05,38,0
judaism,2021-07-12,36,0
judaism,2021-07-19,46,0
judaism,2021-07-26,42,0
judaism,2021-08-02,41,0
judaism,2021-08-09,40,0
judaism,2021-08-16,43,0
judaism,2021-08-23,36,0
judaism,2021-08-30,37,0
judaism,2021-09-06,43,0
judaism,2021-09-13,35,0
judaism,2021-09-20,36,0
judaism,2021-09-27,47,0
judaism,2021-10-04,35,0
judaism,2021-10-11,40,0
judaism,2021-10-18,29,0
judaism,2021-10-25,26,0
judaism,2021-11-01,33,0
judaism,2021-11-08,17,0
judaism,2021-11-15,32,0
judaism,2021-11-22,26,0
judaism,2021-11-29,29,0
judaism,2021-12-06,41,0
judaism,2021-12-13,38,0
judaism,2021-12-20,23,0
judaism,2021-12-27,28,0
judaism,2022-01-03,41,0
judaism,2022-01-10,42,0
judaism,2022-01-17,29,0
judaism,2022-01-24,31,0
judaism,2022-01-31,27,0
judaism,2022-02-07,38,0
judaism,2022-02-14,24,0
judaism,2022-02-21,35,0
judaism,2022-02-28,36,0
judaism,2022-03-07,39,0
judaism,2022-03-14,39,0
judaism,2022-03-21,25,0
judaism,2022-03-28,48,0
judaism,2022-04-04,32,0
judaism,2022-04-11,40,0
judaism,2022-04-18,35,0
judaism,2022-04-25,36,0
judaism,2022-05-02,25,0
judaism,2022-05-09,22,0
judaism,2022-05-16,35,0
judaism,2022-05-23,21,0
judaism,2022-05-30,34,0
judaism,2022-06-06,28,0
judaism,2022-06-13,35,0
judaism,2022-06-20,43,0
judaism,2022-06-27,33,0
judaism,2022-07-04,42,0
judaism,2022-07-11,39,0
judaism,2022-07-18,39,0
judaism,2022-07-25,35,0
judaism,2022-08-01,41,0
judaism,2022-08-08,38,0
judaism,2022-08-15,33,0
judaism,2022-08-22,30,0
judaism,2022-08-29,49,0
judaism,2022-09-05,35,0
judaism,2022-09-12,19,0
judaism,2022-09-19,30,0
judaism,2022-09-26,36,0
judaism,2022-10-03,48,0
judaism,2022-10-10,17,0
judaism,2022-10-17,38,0
judaism,2022-10-24,30,0
judaism,2022-10-31,27,0
judaism,2022-11-07,34,0
judaism,2022-11-14,32,0
judaism,2022-11-21,45,0
judaism,2022-11-28,43,0
judaism,2022-12-05,40,1
judaism,2022-12-12,36,1
judaism,2022-12-19,45,1
judaism,2022-12-26,51,1
judaism,2023-01-02,33,1
judaism,2023-01-09,38,1
judaism,2023-01-16,56,1
judaism,2023-01-23,45,1
judaism,2023-01-30,41,1
judaism,2023-02-06,43,1
judaism,2023-02-13,33,1
judaism,2023-02-20,39,1
judaism,2023-02-27,46,1
judaism,2023-03-06,32,1
judaism,2023-03-13,43,1
judaism,2023-03-20,43,1
judaism,2023-03-27,51,1
judaism,2023-04-03,51,1
judaism,2023-04-10,43,1
judaism,2023-04-17,50,1
judaism,2023-04-24,53,1
judaism,2023-05-01,50,1
judaism,2023-05-08,51,1
judaism,2023-05-15,47,1
judaism,2023-05-22,50,1
judaism,2023-05-29,49,1
judaism,2023-06-05,77,1
judaism,2023-06-12,44,1
judaism,2023-06-19,54,1
judaism,2023-06-26,48,1
judaism,2023-07-03,35,1
judaism,2023-07-10,41,1
judaism,2023-07-17,58,1
judaism,2023-07-24,46,1
judaism,2023-07-31,55,1
judaism,2023-08-07,40,1
judaism,2023-08-14,37,1
judaism,2023-08-21,37,1
judaism,2023-08-28,56,1
judaism,2023-09-04,57,1
judaism,2023-09-11,54,1
judaism,2023-09-18,45,1
judaism,2023-09-25,57,1
judaism,2023-10-02,57,1
judaism,2023-10-09,58,1
judaism,2023-10-16,70,1
judaism,2023-10-23,60,1
judaism,2023-10-30,74,1
judaism,2023-11-06,54,1
judaism,2023-11-13,79,1
judaism,2023-11-20,60,1
judaism,2023-11-27,79,1
judaism,2023-12-04,85,1
judaism,2023-12-11,63,1
judaism,2023-12-18,64,1
judaism,2023-12-25,71,1
judaism,2024-01-01,87,1
judaism,2024-01-08,95,1
judaism,2024-01-15,100,1
judaism,2024-01-22,90,1
judaism,2024-01-29,71,1
judaism,2024-02-05,84,1
judaism,2024-02-12,70,1
judaism,2024-02-19,53,1
judaism,2024-02-26,56,1
judaism,2024-03-04,76,1
judaism,2024-03-11,67,1
judaism,2024-03-18,90,1
judaism,2024-03-25,74,1
judaism,2024-04-01,52,1
magento,2021-01-11,34,0
magento,2021-01-18,116,0
magento,2021-01-25,114,0
magento,2021-02-01,101,0
magento,2021-02-08,112,0
magento,2021-02-15,117,0
magento,2021-02-22,121,0
magento,2021-03-01,116,0
magento,2021-03-08,142,0
magento,2021-03-15,132,0
magento,2021-03-22,167,0
magento,2021-03-29,128,0
magento,2021-04-05,124,0
magento,2021-04-12,118,0
magento,2021-04-19,90,0
magento,2021-04-26,123,0
magento,2021-05-03,106,0
magento,2021-05-10,94,0
magento,2021-05-17,112,0
magento,2021-05-24,131,0
magento,2021-05-31,121,0
magento,2021-06-07,111,0
magento,2021-06-14,106,0
magento,2021-06-21,123,0
magento,2021-06-28,115,0
magento,2021-07-05,96,0
magento,2021-07-12,91,0
magento,2021-07-19,95,0
magento,2021-07-26,97,0
magento,2021-08-02,113,0
magento,2021-08-09,75,0
magento,2021-08-16,86,0
magento,2021-08-23,105,0
magento,2021-08-30,74,0
magento,2021-09-06,91,0
magento,2021-09-13,81,0
magento,2021-09-20,78,0
magento,2021-09-27,87,0
magento,2021-10-04,84,0
magento,2021-10-11,77,0
magento,2021-10-18,107,0
magento,2021-10-25,91,0
magento,2021-11-01,87,0
magento,2021-11-08,68,0
magento,2021-11-15,101,0
magento,2021-11-22,80,0
magento,2021-11-29,73,0
magento,2021-12-06,66,0
magento,2021-12-13,91,0
magento,2021-12-20,96,0
magento,2021-12-27,96,0
magento,2022-01-03,74,0
magento,2022-01-10,80,0
magento,2022-01-17,53,0
magento,2022-01-24,73,0
magento,2022-01-31,67,0
magento,2022-02-07,71,0
magento,2022-02-14,66,0
magento,2022-02-21,65,0
magento,2022-02-28,65,0
magento,2022-03-07,68,0
magento,2022-03-14,51,0
magento,2022-03-21,46,0
magento,2022-03-28,55,0
magento,2022-04-04,61,0
magento,2022-04-11,56,0
magento,2022-04-18,57,0
magento,2022-04-25,59,0
magento,2022-05-02,53,0
magento,2022-05-09,73,0
magento,2022-05-16,61,0
magento,2022-05-23,62,0
magento,2022-05-30,68,0
magento,2022-06-06,84,0
magento,2022-06-13,80,0
magento,2022-06-20,57,0
magento,2022-06-27,75,0
magento,2022-07-04,73,0
magento,2022-07-11,62,0
magento,2022-07-18,64,0
magento,2022-07-25,88,0
magento,2022-08-01,57,0
magento,2022-08-08,60,0
magento,2022-08-15,66,0
magento,2022-08-22,80,0
magento,2022-08-29,82,0
magento,2022-09-05,77,0
magento,2022-09-12,75,0
magento,2022-09-19,70,0
magento,2022-09-26,62,0
magento,2022-10-03,53,0
magento,2022-10-10,80,0
magento,2022-10-17,92,0
magento,2022-10-24,84,0
magento,2022-10-31,73,0
magento,2022-11-07,76,0
magento,2022-11-14,83,0
magento,2022-11-21,65,0
magento,2022-11-28,68,0
magento,2022-12-05,63,1
magento,2022-12-12,56,1
magento,2022-12-19,88,1
magento,2022-12-26,57,1
magento,2023-01-02,50,1
magento,2023-01-09,36,1
magento,2023-01-16,61,1
magento,2023-01-23,58,1
magento,2023-01-30,48,1
magento,2023-02-06,45,1
magento,2023-02-13,53,1
magento,2023-02-20,48,1
magento,2023-02-27,41,1
magento,2023-03-06,67,1
magento,2023-03-13,54,1
magento,2023-03-20,80,1
magento,2023-03-27,51,1
magento,2023-04-03,52,1
magento,2023-04-10,42,1
magento,2023-04-17,64,1
magento,2023-04-24,90,1
magento,2023-05-01,75,1
magento,2023-05-08,65,1
magento,2023-05-15,78,1
magento,2023-05-22,66,1
magento,2023-05-29,49,1
magento,2023-06-05,82,1
magento,2023-06-12,69,1
magento,2023-06-19,59,1
magento,2023-06-26,67,1
magento,2023-07-03,66,1
magento,2023-07-10,55,1
magento,2023-07-17,66,1
magento,2023-07-24,62,1
magento,2023-07-31,54,1
magento,2023-08-07,46,1
magento,2023-08-14,65,1
magento,2023-08-21,57,1
magento,2023-08-28,46,1
magento,2023-09-04,53,1
magento,2023-09-11,49,1
magento,2023-09-18,47,1
magento,2023-09-25,47,1
magento,2023-10-02,37,1
magento,2023-10-09,47,1
magento,2023-10-16,40,1
magento,2023-10-23,42,1
magento,2023-10-30,51,1
magento,2023-11-06,51,1
magento,2023-11-13,55,1
magento,2023-11-20,45,1
magento,2023-11-27,48,1
magento,2023-12-04,52,1
magento,2023-12-11,53,1
magento,2023-12-18,45,1
magento,2023-12-25,32,1
magento,2024-01-01,24,1
magento,2024-01-08,25,1
magento,2024-01-15,46,1
magento,2024-01-22,59,1
magento,2024-01-29,39,1
magento,2024-02-05,42,1
magento,2024-02-12,52,1
magento,2024-02-19,40,1
magento,2024-02-26,42,1
magento,2024-03-04,32,1
magento,2024-03-11,37,1
magento,2024-03-18,52,1
magento,2024-03-25,52,1
magento,2024-04-01,32,1
meta.stackexchange,2021-01-11,6,0
meta.stackexchange,2021-01-18,59,0
meta.stackexchange,2021-01-25,55,0
meta.stackexchange,2021-02-01,70,0
meta.stackexchange,2021-02-08,33,0
meta.stackexchange,2021-02-15,40,0
meta.stackexchange,2021-02-22,34,0
meta.stackexchange,2021-03-01,47,0
meta.stackexchange,2021-03-08,52,0
meta.stackexchange,2021-03-15,44,0
meta.stackexchange,2021-03-22,54,0
meta.stackexchange,2021-03-29,49,0
meta.stackexchange,2021-04-05,60,0
meta.stackexchange,2021-04-12,36,0
meta.stackexchange,2021-04-19,45,0
meta.stackexchange,2021-04-26,61,0
meta.stackexchange,2021-05-03,41,0
meta.stackexchange,2021-05-10,34,0
meta.stackexchange,2021-05-17,33,0
meta.stackexchange,2021-05-24,35,0
meta.stackexchange,2021-05-31,37,0
meta.stackexchange,2021-06-07,46,0
meta.stackexchange,2021-06-14,49,0
meta.stackexchange,2021-06-21,43,0
meta.stackexchange,2021-06-28,36,0
meta.stackexchange,2021-07-05,32,0
meta.stackexchange,2021-07-12,27,0
meta.stackexchange,2021-07-19,33,0
meta.stackexchange,2021-07-26,34,0
meta.stackexchange,2021-08-02,40,0
meta.stackexchange,2021-08-09,46,0
meta.stackexchange,2021-08-16,37,0
meta.stackexchange,2021-08-23,34,0
meta.stackexchange,2021-08-30,59,0
meta.stackexchange,2021-09-06,49,0
meta.stackexchange,2021-09-13,47,0
meta.stackexchange,2021-09-20,51,0
meta.stackexchange,2021-09-27,49,0
meta.stackexchange,2021-10-04,30,0
meta.stackexchange,2021-10-11,29,0
meta.stackexchange,2021-10-18,47,0
meta.stackexchange,2021-10-25,56,0
meta.stackexchange,2021-11-01,39,0
meta.stackexchange,2021-11-08,45,0
meta.stackexchange,2021-11-15,47,0
meta.stackexchange,2021-11-22,48,0
meta.stackexchange,2021-11-29,41,0
meta.stackexchange,2021-12-06,31,0
meta.stackexchange,2021-12-13,42,0
meta.stackexchange,2021-12-20,107,0
meta.stackexchange,2021-12-27,52,0
meta.stackexchange,2022-01-03,40,0
meta.stackexchange,2022-01-10,43,0
meta.stackexchange,2022-01-17,39,0
meta.stackexchange,2022-01-24,37,0
meta.stackexchange,2022-01-31,44,0
meta.stackexchange,2022-02-07,49,0
meta.stackexchange,2022-02-14,39,0
meta.stackexchange,2022-02-21,48,0
meta.stackexchange,2022-02-28,32,0
meta.stackexchange,2022-03-07,37,0
meta.stackexchange,2022-03-14,49,0
meta.stackexchange,2022-03-21,56,0
meta.stackexchange,2022-03-28,31,0
meta.stackexchange,2022-04-04,43,0
meta.stackexchange,2022-04-11,31,0
meta.stackexchange,2022-04-18,28,0
meta.stackexchange,2022-04-25,30,0
meta.stackexchange,2022-05-02,20,0
meta.stackexchange,2022-05-09,25,0
meta.stackexchange,2022-05-16,43,0
meta.stackexchange,2022-05-23,27,0
meta.stackexchange,2022-05-30,42,0
meta.stackexchange,2022-06-06,34,0
meta.stackexchange,2022-06-13,30,0
meta.stackexchange,2022-06-20,26,0
meta.stackexchange,2022-06-27,29,0
meta.stackexchange,2022-07-04,44,0
meta.stackexchange,2022-07-11,32,0
meta.stackexchange,2022-07-18,39,0
meta.stackexchange,2022-07-25,23,0
meta.stackexchange,2022-08-01,49,0
meta.stackexchange,2022-08-08,37,0
meta.stackexchange,2022-08-15,32,0
meta.stackexchange,2022-08-22,45,0
meta.stackexchange,2022-08-29,22,0
meta.stackexchange,2022-09-05,30,0
meta.stackexchange,2022-09-12,32,0
meta.stackexchange,2022-09-19,31,0
meta.stackexchange,2022-09-26,35,0
meta.stackexchange,2022-10-03,35,0
meta.stackexchange,2022-10-10,46,0
meta.stackexchange,2022-10-17,37,0
meta.stackexchange,2022-10-24,46,0
meta.stackexchange,2022-10-31,31,0
meta.stackexchange,2022-11-07,37,0
meta.stackexchange,2022-11-14,22,0
meta.stackexchange,2022-11-21,26,0
meta.stackexchange,2022-11-28,27,0
meta.stackexchange,2022-12-05,40,1
meta.stackexchange,2022-12-12,31,1
meta.stackexchange,2022-12-19,76,1
meta.stackexchange,2022-12-26,46,1
meta.stackexchange,2023-01-02,31,1
meta.stackexchange,2023-01-09,48,1
meta.stackexchange,2023-01-16,45,1
meta.stackexchange,2023-01-23,42,1
meta.stackexchange,2023-01-30,41,1
meta.stackexchange,2023-02-06,42,1
meta.stackexchange,2023-02-13,49,1
meta.stackexchange,2023-02-20,36,1
meta.stackexchange,2023-02-27,42,1
meta.stackexchange,2023-03-06,42,1
meta.stackexchange,2023-03-13,36,1
meta.stackexchange,2023-03-20,29,1
meta.stackexchange,2023-03-27,33,1
meta.stackexchange,2023-04-03,21,1
meta.stackexchange,2023-04-10,32,1
meta.stackexchange,2023-04-17,33,1
meta.stackexchange,2023-04-24,43,1
meta.stackexchange,2023-05-01,24,1
meta.stackexchange,2023-05-08,24,1
meta.stackexchange,2023-05-15,40,1
meta.stackexchange,2023-05-22,38,1
meta.stackexchange,2023-05-29,35,1
meta.stackexchange,2023-06-05,51,1
meta.stackexchange,2023-06-12,47,1
meta.stackexchange,2023-06-19,35,1
meta.stackexchange,2023-06-26,38,1
meta.stackexchange,2023-07-03,39,1
meta.stackexchange,2023-07-10,29,1
meta.stackexchange,2023-07-17,28,1
meta.stackexchange,2023-07-24,31,1
meta.stackexchange,2023-07-31,22,1
meta.stackexchange,2023-08-07,31,1
meta.stackexchange,2023-08-14,25,1
meta.stackexchange,2023-08-21,32,1
meta.stackexchange,2023-08-28,30,1
meta.stackexchange,2023-09-04,39,1
meta.stackexchange,2023-09-11,24,1
meta.stackexchange,2023-09-18,16,1
meta.stackexchange,2023-09-25,29,1
meta.stackexchange,2023-10-02,30,1
meta.stackexchange,2023-10-09,22,1
meta.stackexchange,2023-10-16,29,1
meta.stackexchange,2023-10-23,27,1
meta.stackexchange,2023-10-30,36,1
meta.stackexchange,2023-11-06,22,1
meta.stackexchange,2023-11-13,21,1
meta.stackexchange,2023-11-20,47,1
meta.stackexchange,2023-11-27,30,1
meta.stackexchange,2023-12-04,18,1
meta.stackexchange,2023-12-11,22,1
meta.stackexchange,2023-12-18,23,1
meta.stackexchange,2023-12-25,17,1
meta.stackexchange,2024-01-01,20,1
meta.stackexchange,2024-01-08,27,1
meta.stackexchange,2024-01-15,18,1
meta.stackexchange,2024-01-22,21,1
meta.stackexchange,2024-01-29,20,1
meta.stackexchange,2024-02-05,27,1
meta.stackexchange,2024-02-12,25,1
meta.stackexchange,2024-02-19,23,1
meta.stackexchange,2024-02-26,21,1
meta.stackexchange,2024-03-04,24,1
meta.stackexchange,2024-03-11,27,1
meta.stackexchange,2024-03-18,16,1
meta.stackexchange,2024-03-25,14,1
meta.stackexchange,2024-04-01,23,1
meta.stackoverflow.com,2021-01-11,5,0
meta.stackoverflow.com,2021-01-18,48,0
meta.stackoverflow.com,2021-01-25,44,0
meta.stackoverflow.com,2021-02-01,45,0
meta.stackoverflow.com,2021-02-08,44,0
meta.stackoverflow.com,2021-02-15,45,0
meta.stackoverflow.com,2021-02-22,50,0
meta.stackoverflow.com,2021-03-01,62,0
meta.stackoverflow.com,2021-03-08,47,0
meta.stackoverflow.com,2021-03-15,47,0
meta.stackoverflow.com,2021-03-22,46,0
meta.stackoverflow.com,2021-03-29,37,0
meta.stackoverflow.com,2021-04-05,71,0
meta.stackoverflow.com,2021-04-12,49,0
meta.stackoverflow.com,2021-04-19,51,0
meta.stackoverflow.com,2021-04-26,56,0
meta.stackoverflow.com,2021-05-03,50,0
meta.stackoverflow.com,2021-05-10,41,0
meta.stackoverflow.com,2021-05-17,48,0
meta.stackoverflow.com,2021-05-24,50,0
meta.stackoverflow.com,2021-05-31,55,0
meta.stackoverflow.com,2021-06-07,28,0
meta.stackoverflow.com,2021-06-14,35,0
meta.stackoverflow.com,2021-06-21,34,0
meta.stackoverflow.com,2021-06-28,70,0
meta.stackoverflow.com,2021-07-05,45,0
